bagus , saking bagusnya enggak ada gambarnya sama sekali , enggak guna .	negative
menyesal kecewa banget .. sudah beli paket , terus nge download video offline . tapi pas di putar videonya malah suruh beli paket lagi . tolong dong di perbaiki aplikasinya . jangan mengecewakan .	negative
maaf ini kenapa ya ? kok pas mau masuk malah keluar mulu . enggak bisa dibuka begitu aplikasinya . kedua hapeku di install aplikasi ini hasilnya sama saja . padahal internet aman .	negative
fiks ini aplikasi favorit banget buat streaming film atau menonton tv , koleksinya banyakk juga , the best	positive
saya suka banget sama app ini tapi kenapa sekarang tiap dbuka tulisannya permintaan ke server sedang tinggi ? ? kouta juga ada , bagaimana ini ? mana saya suka btl menonton porus , tolong cepat dblas trmksih ..	positive
cuman muncul suara , padahal sinyal bagus . giliran muncul gambar malah ngeblink enggak jelas	negative
film yang kita tonton belum selesai kita tonton jangan kwatir sekarang bisa menonton ulang lewat vision	positive
kenapa kalau loging lewat fb filmnya bisa di puter semua sedangkan loging lewat gmail malah enggak bisa di puter semua filmnya	positive
setelah pembaruan jelek setiap mau buka aplikasi ini login terus enggak kaya update sebelum nya sinyal juga padahal kencang enggak penuh kecewa saya saya uninstal saja	negative
saya suka menonton tv di aplikasi ini di karenakan bisa menonton sambil menghemat paket internet dengan cara memilih ukutan gambar vidio nya.terimakasih vision	positive
aku coba pakai aplikasi ini buat menonton acara tv , wah jadi seru karena waktu santai ku jadi enggak gabut .	positive
tolong dong catch up mnc tv hari ini error , segera diperbaiki , percuma download kalo sering error .	negative
aplikasi vision plus keren banget bisa menonton tv kapanpun dan dimanapun	positive
saya kasih bintang karena sejauh ini tetap versi . . yang enggak prnah ada kendala jadi nyaman menggunakan aplikasinya ..	positive
aku kasih bintang dulu soalnya masih ada masalah sama aplikasi ini masa kita menonton dia nyendat padahal jaringan wifi normal saja	neutral
mff tolong perbaiki lagi atas masalah kendalanya saya mengalami nya bukan pas saya menonton film anak jalanan eps saya mengalami seperti gambar selalu berhenti namun audio berjalan dan selalu mengulang ke belakang audionya mohon di perbaiki kalau masalah di hp jaringan saya enggak mungkin karena pakai data seluler tetap seperti itu pakai wifi tetap seperti itu sedangkan pas saya menonton di web layar kaca lancar saja enggak ada kendala sama sekali . mohon di perbaiki secepatnya . terima kasih	negative
menonton filmnya gratis dan kualitasnya juga baik , keren sekali ini vision	positive
loading terus.kelamaan bosan .. cape ati liatnye.tingkatin dong biar lancar.baru dalam negeri , gmne kalau tv luar .	negative
aplikasinya masih belum bagus , internet lambat dan kebanyakan iklan . hanya buang data saja menonton lewat aplikasi ini belum lagi siarannya juga putus . rugi berlangganan kalau coba aplikasi saja seperti ini kondisinya . semoga saja diperbaiki . terima bintang satu dulu ya , seharusnya bintang n l yang pantas , .	negative
mantab untuk aplikasinya ! lebih kumplit ! tapi sayangnya enggak ada pengaturan pemakaian kuota ! kalau ada kan bisa lebih hemat !	positive
keren banget , cara buat menonton tv nya juga praktis aku kalo lagi malas menonton di ruang tv , pasti aku selalu menonton diaplikasi ini jadi gabakalan ketinggalan episode deh	positive
kenapa banyak sialan ulang tv antv enggak ada kaya imlek padahal sudah berlanggann tetap saja siaran ulangnya enggak ada tambah kacau	negative
kenapa dicerminkan ketv pakai any cast enggak ada gambar , cuma suara kedengaran.aplikasi lain bisa .	neutral
aplikasi streaming super berat , aplikasi sama jaringan sama sama lambat , padahal hp ram sudah besar , jaringan bagus , buang buang kouta saja . jangan di install ini aplikasi aplikasi b	negative
suka sama aplikasi ini , bisa menonton acara televisi nasional secara gratis di mana saja , terus kelebihannya juga bisa menonton ulang acara yang ketinggalan .	positive
aplikasinya parah banget .. enggak cocok buat hiburan .. masa sudah langganan tapi enggak bisa play .. alasan decoder initialization error .. percuma bayar enggak bisa di play ..	negative
aplikasinya bagus kok tapi kadang macet sebentar , , tapi kenapa ya boros kuota katanya jam , mbak , ini baru menonton menit kok sudah mbak saja sih tolong di perbaiki lagi terima kasih	negative
aplikasi paling lambat sering eror .. dan mau bayar paket lagi malah rugi .	negative
kenapa sudah di update masih enggak bisa di buka nih . jadi ketinggalan tontonan saya . tolong perbaiki masalah ini ada tulisan periksa kembali koneksi anda . padahal sinyal saya kuat	negative
ini kenapa ya kok sctv enggak bisa tapi yang lainnya bisa , pas tekan sctv katanya cannel tidak ditemukan , maksudnya apa deh , mohon bantuannya untuk pihak vision secepatnya	negative
bisa menonton tv dan bisa di ulangin mantap deh aplikasi nya	positive
seru banget menonton film action di vision malam minggu begini . aplikasinya ringan , kualitas gambar dan suaranya jernih . sampai enggak pengin keluar rumah nih . hehehe	positive
aplikasi paling buruk , super lelet pakai indihome mbps , sebaiknya server nya harus berkualitas , beda dengan aplikasi streaming lainnya , stop saja itu streamkngnya buat kesal saja kalau streaming di tv	negative
mau streaming pertandingan afc malah gambar tersendat sendat tapi suaranya lancar	negative
aplikasinya cukup bagus . buat saya kekurangannya chanelnya kurang lengkap di hp . contoh sctv tidak ada , padahal saya suka menonton ftv	positive
bagus juga sih aplikasinya bisa menonton streaming langsung , tapi bagaimana cara dapat smartphone gratis ? lihat di tv banyak orang yang dapat . kasih tau ya admin cara dapetnya , terima kasih	positive
saya butuh fitur mengubah rasio atau soalnya banyak tv yang masih sd saya butuh fitur pinch tapi zoom	positive
aplikasiini sangat bagus sekali , fiturnya keren , memudahkan penontonnya menonton dengan nyaman . ayo buruan download ! , sebaiknya mamen nya dibuka lagi dong kan pasti ada yang belum ambil hadiahnya , itu diundi lagi saja saya sudah berusaha buat mendapati	positive
aneh setelah di update kok makin lambat koneksi internetnya loading lama . padahal buat internetan di aplikasi lain enggak ada masalah jaringan internet ku	negative
aplikasi yang sangat membantu , saat tidak bisa menonton tv di rumah dan ketinggalan acara favorit solusinya ya pakai aplikasi ini , terimakasih banyak vision	positive
awalnya sih bagus banget .. tetapi sekarang ada iklan yang mengganggu.harus nunggu menit .. enggak bisa di skip .	negative
aplikasi nya bagus , kalo kita ketinggalan film bisa di tonton di aplikasi ini . keren keren	positive
kecewa enggak bisa menonton liga italia sekarang	negative
aplikasinya bagus pas buat kita yang bgk bisa menonton langsung di tv	positive
semenjak pandemi kadang galau kalau haruspergi keluar rumah . untung lah aplikasi ini bisa mengisi keboringanku dirumah dengan tontonan filmnya . mantaplah pokoknya	positive
bagus , bisa ditonton kapanpun dan dimanapun . untuk aplikasinya mudah pengoperasiannya . untuk tampilan gambarnya juga cukup bersih . namun sayangnya untuk ketersediaan filmnya masih monoton .	positive
ini kenapa tiap mau buka perbaharui tv langganan malah error nutup sendiri .. jadi enggak bisa memperbaharui paket mnc vision nya	neutral
ini bagaimana saya sudah beli paket premium tapi tetap enggak bisa ninton live trans mohon penjelasanya	negative
apknya bagus.tapi kok setelah saya pakai lama akun saya keluar sendiri setiap keluar aplikasi.saya maskkan akunnya lagi ya tetap sama keluar sendiri akunnya di hap saya oppo . meskipun seperti itu saya suka.karenak bisa lihat film yang terlewatkan .	positive
sumpah enggak menyesal download aplikasi ini , awalnya karena iseng pengin tau eh malah ketagihan pakai aplikasi ini . banyak banget konten yang menghibur , keren banget pokoknya ! !	positive
gan saya mau tambah paket kok enggak ada fox pack sama fox sports pack nya gan	negative
saya enggak punya tv dirumah alhasil saya bisa juga menonton tv tanpa harus beli tv . thanks .	positive
woy mnc kenapa wifi gangguan truss ? ? gua lagi enak enak nge push eh tiba tiba mati kalau tau begini truss enggak akan berlangganan lagi !	negative
pas mau langganan , prosesnya ternyata mudah dan cepat . jadi enggak ribet . akhirnya bisa menonton film kesukaan	positive
aplikasi ini sangat bagus sekali , bagus untuk kita yang ketinggalan film favorit kita , dengan menggunakan aplikasi ini kita bisa menontonnya kembali !	positive
saya suka vision chanel nya ok .. bisa menonton film siaran ulang yang terlewat kan.tapi kenapa kok antv tidak ada ya	positive
vision kenapa sih sudah update kok buka aplikasi nya tbtb keluar sendiri enggak bisa buat lihat apa sebener nya kenapa sih , mohon di tingkatkan lagi ya !	positive
enggak tau cara log ini , nya , soale sudah pakai fb enggak bisa , pakai email juga enggak bisa , bingung	positive
saya sudah berlangganan tapi untuk chrome cast nya tidak bisa digunakan , selalu keluar sendiri jika menggunakan chrome cast , saya menggunakan hp samsung galaxy a	negative
tolong bantuannya kenapa saya buka vidio kok selalu muncul security error ..	negative
pakai vision bisa menonton banyak sekali kartun pilihan yang sekarang sudah jarang di tayangkan di tv , mantap banget deh vision	positive
untuk saya aplikasi sudah sangat bagus kalaupun sering ada sponsor itu hal biasalah pokoknya mantablah	positive
seru banget dengan mnc now ini aku jadi ketagihan banget dengan film nya kalau mati lampu gampang banget menonton nya rugi deh kalau enggak donglot aplikasi ini seru banget	positive
dulu aku pernah download ini aplikasi masih bagus saja tapi pas aku download lagi kok jadi aneh ya kayaknya agak susah pakai nya dari pada dulu	positive
mengira live . taunya enggak . real time nya bola kluar nya dangdut anjis wkkwkwkw . sangatt bagus aplikasi nya .	negative
sudah beli paket premium , internet lancar tapi akhir ini tidak bisa akses di hp , di tv android gambar hanya dengan resolusi terendah , padahal wifi lancar	negative
visionplus ini bagus , lebih menarik , lebih mantap kalian enggak percaya coba kalian download ada flim korea , indonesia , ada juga siaran tv lo .	positive
saya sangat senang dapat menemukan aplikasi ini karena saya dapat menonton dimana saja dan kapan saja tanpa harus ke tv	positive
aplikasi ini kalo pas lagi ada tayangan bola atau tayangan yang live pasti tidak bisa dibuka bufering saja , dulu deh bayar berlanganan jadi trouma	negative
bagus . namun sebagai penikmat siaran tv , harapan pelanggan kiranya harga paket siarannya dikurangi lebih murah lagi .	positive
aplikasi selalu crash tidak dapat terbuka tolong di perbaiki dan di maksimalkan aplikasinya	negative
keren banget , jadi bisa menonton semua channel walaupun tv dikuasai orang tua . tingkatkan terus !	positive
luvv banget sama aplikasi ini , soalnyaa bisa menonton tv dimana saja , dan bisa di tonton oleh segala umur . yang penting ada drakor heheh . good jobb pertahankan terus ya kualitasnyaa	positive
mantap deh , dengan aplikasi saja aku sudah bisa menikmati banyak manfaatnya , semoga kedepannya bisa lebih baik lagi .	positive
saya sudah berlangganan setahun , tapi kenapa pas menonton selalu di suruh upgrade ke premium terus padahal sudah di bayar pakai paket yang premium sports .	negative
aplikasi nya sangatt bagus ! saya kasih bintang buat vision , aku pengin tv nya ditambah lagi .	positive
aplikasi bagus banget tapi kalo bisa ditingkatkan lagi kineja vsion plusnya	positive
menu tv tidak bisa diakses pada smart tv	negative
bete juga setiap kali ke beranda selalu di tampilin iklan .. padahal kan gue sudah download dan sudah isi semua persyaratan .	negative
jernih dan layak untuk di download biar enggak berebut remote tv.ha ha ha	positive
menonton acara apapun cari gampang dan keren keren.emang paling bagus deh emang.semoga makin berkembang buat aplikasi nya	positive
saya mau menonton roman picisan dan saya sudah suruh berlanggan premium .. ! ! tapi film roman picisan enggak bisa di buka atau di tonton . malah saya di suruh berlanggan premium lagi . ! ! maksudny apa .. pulsa saya sudah terpotong tapi enggak bisa di tonton .	negative
sejauh ini worth itu sih , biayanya menurutku enggak terlalu mahal karena kita sama saja menonton tv pakai parabola . praktis dan tentunya menyenangkan	positive
saat mulai menonton tv waktu siaran di aplikasi sama di tv berbeda	neutral
bangus banget semua fitur nya , bisa streaming dimana saja dan seru saja menonton nya . tambah lagi ya kualitasnya biar tambah bagus lagi ini juga sudah bagus banget	positive
like sama app nya aku bisa streming sepuasnya , enggak takut lagi deh ketinggalan acara atau film apapun	positive
mantap sih , tapi kadang di siaran tayang ulangnya ke potong .	positive
saya pakai samsung saja prime , menggunakan kartu xl yang di tempat saya sudah cukup lancar , tapi aplikasi ini tidak bisa saya buka	neutral
bagus banget buat kalau lagi di luar rumah terus enggak mau keringgalan sama acara acara tv tinggal download saja aplikasi vision ini	positive
ini bagaimana sih sudah berlangganan ke premium , transaksi sudah berhasil . tapi masih belum bisa . kecewa banget deh	negative
saya menyukai aplikasi ini sangat cocok untuk orang yang suka menonton tetapi layar sedikit gelap kalau bisa ditingkatkan terima kasih	positive
kenapa visionplus playback failed , padahal jaringan bagus	neutral
saya suka dengan aplikasi ini membantu untuk menonton film kesukaan saya kalau sdg di luar , tapi kenapa tv dirumah suka sekali tidak bagus buyar begitu dan sekarang malah hilang gambarnya	positive
awalnya saya suka banget aplikasi ini . sekarang jadi gasuka lagi karena sudah enggak ada antv disitu banyak film kesukaan saya .. kok jadi ilanh begitu saja . un install saja deh	negative
aplikasi paling bagus di dunia , bisa menonton streaming lagi.tapi kalau bisa tambahkan channel bein sport dong biar bisa menonton bola luar negeri pasti lebih asik lagi terima kasih mnc now ! i love lu	positive
puas sekali memakai app ini , streaming selalu lancar setiap waktu , dan channel hiburan nya juga lengkap saran saya kasih deskripsi acara untuk versi android tv	positive
terima kasih vision , sekarang saya bisa menonton tayangan diberbagai channel tanpa repot	positive
saya sudah berlangganan tapi kok eror terus ya enggak bisa buat menonton	neutral
sangat menghibur , namun ada lebih baiknya untuk lebih ringan lagi , supaya loading aplikasi stasiun tv bisa lebih cepat .	positive
bagus aplikasi nya sangant bagus kalian bisa coba dapat kan di google play atau di youtoube	positive
kalo bisa saya kasih setengah bintang aplikasi sangat berat cuma muter saja seharian sudah aktifin paket tahun saya harap kedepannya lebih baik .	negative
lihat iklan di tv dapat hp . coba saya donload siapa tau dapat juga . kalo enggak dapat berarti bohong	positive
aplikasi mnc now ini bikin kecewa , masa mau menonton roman picisan the series , tidak bisa sih ? tolong dong kasih info lanjut agar bisa ditonton . rindu film nya nih	neutral
sudah pakai lebih sebulan lebih masa enggak dapat hadiah . percuma buang buang kouta doang . delete saja enggak guna	negative
suka banget sama aplikasi mnc now update banget siaran langsung nya tepat kaya di tv enggak kaya konten sebelah yang telat begitu , menyesal kalo enggak download	positive
keren aplikasinya , menonton jadi lebih simple . semoga channel nya bisa di tambah lebih banyak seperti channel hbo .	positive
kenapa saya tidak bisa lihat tv lokal , dan vidio tidak smuanya bisa ditonton , padahal saya sudah upgred paket premium tapi selalu kalau mau menonton vidio yang lain harus beli paket lagi dan lagi , aplikasi apan ini penipu	negative
applikasi bagus . enggak ngelek . lancar menonton tv lokal dan internasional . tingkatkan pelayanannya .	positive
di hp saya selalu keluar terus dan macet padahal hp bisa dibilang keluaran terbaru . di website pun aku buka selalu konten tidak tersedia padahal jaringan bagus amat . tolonglah sebelumnya enggak kayak begini , katanya digitalisasi kok malah turun .	negative
maaf mau tanya , kenapa pulsa saya sudah tersedot tapi paketnya belum berubah ya . , mohon bantuan nya terimakasih	negative
bingung caranya . sudah beli voucer tapi kode sudah digunakan katanya di aplikasi , tapi enggak aktif	positive
mantaf nih .. film nya dan acara tv nya bagus , ada yang geratis dan pasti menghibur .. enggak perlu mantengin tv . bisa lihat kapan saja .. aku paling suka acara hafiz quran . suka banget .. karena mulinya jam dan itu adalah jam ngantuk , jadi aku bisa menonton acara hafiz quran di app .. yang download pasti enggak menyesal .. ig eka nurdiani	positive
loading mulu kapan nontonnya , , sekalinya menonton langsung ngeleg kaya permainan moba saja	neutral
bagus mantab tapi server tetangga lebih joss tolong di tingkatkan	positive
apps bagus banget , gue sudah download sudah lama dan memang bagus banget	positive
idih vision juga keren ngebantu disaat gue butuh atau lagi berada di angkutan umum	positive
aplikasi vision enggak bisa di buka tulisan tulisan nya offline terus .. padahal internet wifi.pake data juga enggak bisa.mohon bantuan nya itu kenapa ya ?	negative
lebih bagus versi lama biar enggak ada logo vision nya terus ada sctv bagus	negative
memang sih ini aku baru download , tapi kok aku sudah suka saja sih , fitur nya bagus terus film yang disajikan juga bagus . bagaimana sih aplikasi ini bikin jatuh hati saja hehehe makin berkembang lagi ya , film nya tambah lagi	positive
saya kasih bintang karena semua siaran di tv saya ada.sebenarnya kakek saya selalu menonton tv jadi saya download saja mnc now setelah saya buka sekarang saya bisa menonton siaran ditv saya.mohon maaf sebenarnya untuk menonton jangan memakai kuota ya.terima kasih !	positive
siaran lebih flekslbel , mudah ditonton disegala lokasi .	positive
untuk jumlah saluran tv cukup lengkap , cuma kenapa jumlah film lepasnya sedikit sekali , enggak selengkap aplikasi yang dahulu .. ?	positive
aplikasi berat , beli langganan tapi enggak bisa dipakai . padahal sudah sesuai paketnya	negative
kok aneh ya , pas awal install subtitle di tv thrill muncul tapi lama enggak muncul lagi . apa berbayar ? ?	negative
wuu . film nya dikit banget . habis abisin kuota saja . daftarnya juga lama . pakai di ferivikasi email dulu segla . pokoknya enggak enak .	negative
aplikasi kayak tahi . enggak bisa dibuka . cuman muncul now . aplikasi kayak tahi . jangan di download . nyesal nanti . gue hapus	negative
aplikasinya nya bagus sekali .. namun hanya jam siarannya aga sedikit berbeda dengan tv aslinya .. tapi aku kasih bintang deh .. semoga saja bisa dapat handphone dari mnc now ini	positive
saya berlangganan premium tahun , enggak bisa login dengan keterangan sudah maximum device , padahal setiap lihat hanya di satu device , tlg dibantu dong	negative
sejujurnya tidak kecewa .. saya mau kasih saran dan usul saja , tolong sediakan channel tv gmm dan one nanti kalau dua chanel itu sudah tersedia saya akan kasih bintang lima .. terimakasih kak admin tolong di baca dan dipertimbangkan ya kak	neutral
aplikasi yang sangat bagus . dapat diakses dimanapun dan kapanpun . lancar banget nontonnya , bosan dijalan karena macet terus jadi gabosen lagi karena ditemani oleh vision menonton acara acara yang menarik !	positive
vision aplikasi sangat membantu , bisa menghibur kami yang dirumah .	positive
terhibur banget sama vision , enggak pusing lagi kalau mau streaming film	positive
ini kenapa ya hari ini kok saya mau buka aplikasi nya enggak bisa kebuka , ,kira knaa ya. ? ? padahal kuota masih ada , sinyal pun ada ..	positive
aplikasi nya kok enggak bisa di download sih padahan sudah menunggu lama banget tapi tetap saja enggak bisa padahal butuh banget aplikasi ini . bagaimana ya	negative
sebenarnya bagus banyak filem dan serial tv tapi sayang nya kalo menonton nya di hp yang ada . poni nya enggak bisa full andai saja gambar nya bisa full pasti menarik.mohon di perbaik i.gan	positive
setelah di upgrade enggak bisa ke buka aplikasinya , payah	negative
maaf iya aku kurang gerti kirim emall kalau bikin play store enggak gerti apa lagi paket emall terakhiran menemukan aplikasi bagus tv ini kalau aplikasi lain tv enggak ada yang benar juga banyakan iklan mulu juga tv macet tv lain kalau ini tv aku suka banget.aplikasi ini tv lancar semua juga bisa ulang tv kalau telat menonton tapi enggak selesai enggak ada lanjutin ke dua tolong tambahkan tv juga tambahkan film bioskop tolong fim buka semua masa semua kunci sih kalau kunci enggak usah tampil film ok	positive
sangat jelek .. tak ada sentuhan ke layar hp terus ada peringatan .. hindari sentuhan tak sengaja .	negative
permisi chenel tv anak anak yang namanya bommerang mana min ? memang sih agak rusak suara nya bhsa inggris campur indonesia tapi kalo pakai hadset itu yang kanan ada inggris kiri bhasa indonesia , tapi enggak papa lah mengadakan lagi ya min .	negative
kenapa channel nya banyak yang hilang . hit movie enggak ada zee bioskop juga enggak ada . kenapa di hilangkan ? padahal acara di saluran itu lumayan	neutral
vision aplikasi yang keren gue bisa menonton film sepuasnya . mantap banget deh	positive
update terus film internasional terbarunya ya . kalo bisa ada fitur save terus tingkatkan lagi . terima kasih	positive
sudah langganan premium sport dan premium saja tapi pas mau menonton enggak bisa dan harus berpangganan lagi . tolong gmba solusinya	negative
sangat buruk decoder error terus	negative
aplikasi merepotkan padahal saya sudah connect pay tv saya tapi kata nya sambungkan pay tv anda nanti sangat merepotkan	negative
aplikasi enggak guna . pihak mnc grup hapus saja ini divisi vision . enggak guna banget . saya beli paket kak vision di vision pembayaran sukses chanel enggak bisa kebuka	negative
kok saya pas login enggak bisa ya mohon diubah lagi dong kalau loginya deh bisa saya kasih bintang	negative
mantap , bisa menonton dimana pun sekarang enggak perlu harus di tv lagi hehe	positive
aplikasi ini relate banget sama kebutuhanku sekarang . dimana aku dituntut buat cari referensi animasi series indonesia , ternyata disini lengkap . mantap deh mempermudah banget	positive
aplikasinya keren banget , aku jadi bisa menonton acara kesayangan aku yang terlewatkan , terima kasih vision	positive
menonton drama korea favorit enggak pernah bosan karena ada vision . tambahkan lagi dong drakor nya . hehehe .	positive
sangat senang dan sangat berguna untuk mengisi waktu luang	positive
knapa tidak bisa screen casting ? yang keluar suara doang , tidak ada visualnya ? apakah harus dengan chromecast ? tidak bisa dengan fasilitas screencasting yang ada di hp ?	positive
bagus sekali bisa lihat tayangan ulang siaran tv dan juga bayak film gratis bisa di tonton bagus banget tapi kekurangan nya saat menonton tayangan ulang enggak bisa minggu lalu bisanya minggu sekarang tapi enggak papa deh bisa menonton ikatan cinta dari awal hingga terbaru bagus banget .	positive
aplikasi ini bisa connect ke tv juga enggak ya ? saya beli receiver kvision juga	positive
bug , sering keluar sendiri dari app	negative
aplikasi sampah percuma sudah beli paket euro.udh conek kvision juga sudah berhasil.udh beli premium jg.tp tetap enggak bsa.duit mah ke potong menonton enggak bisa masih minta upgrade premium saja lg.jngn pada download aplikasi ini deh penipu enggak bisa di buka	negative
overall bagus semua sih .. aplikasi yang enak banget buat streaming film kesukaan	positive
senang banget sama aplikasi satu ini . bikin aku enggak ketinggalan sinetron kesayangan aku kapanpun dan dimanapun .. apalagi ada fitur catch up nya membuat aku bisa semakin update sama acara favorite terbaru lainnya .	positive
aplikasi paling tidak bagus untuk menonton berbagai film . jangan unduh aplikasi ini sangat tidak bagus.aplnya lelet sekali	negative
terpaksa kasih bintang , awalny aplikasi ini sangat bagus .. tapi tapi tadi tiba gbisa buka , harus login ulang , pakai nmor hp gbisa , oke akun google , email , fb juga gbisa . terus coba install ulng aplikasi nya , terus coba psng lagi , langsung masuk , enggak ada login , malah loading lamaa kali , terus coba buka aplikasi lagi , malah enggak bisa , tulisannya cobalagi , padahal sinyal lancarnya allahuakbar . heraan kenapa ini aplikasi . huhuu	neutral
saya sangat tertarik untuk mengunduh aplikasi ini karena saya berharap mendapatkan salah satu hadiahnya , mungkin jika saya menang akan sangat senang sekali , karena saya ingin mendapatkan hp tanpa meminta atau menyusahkan orang tua saya , semoga ini terkabul .	positive
aplikasinya bagus . tapi kenapa ya daftar pemenang bulan oktober tidak tampil di situsnya ?	positive
makin mantap vision , siaran setelah di update ada fitur penghemat data internet .. jadi makin hemat data .. mantap .. pertahankan hemat daya internet .. dan tayangan tayangan super mantap .. mudah mudahan ada chanel fox movies dan fox sport .. untuk update selanjutnya ..	positive
setelah saya download aplikasi nya mnc vision dan saya sudah daftar kok enggak bisa ke buka ya aplikasi mnc vision nya bagaimana ini tolong di beri penjelasannya .	negative
aplikasi nya sangat bagus , dulu saya suka sedih karena sering ketinggalan acara favorit saya , tapi sekarang ada vision saya enggak sedih lagi	positive
habis update aplikasi malah enggak bisa dibuka , cuma layar hitam doang	negative
net tv tiba tiba di blokir tolong di perbaiki siaran yang lain enggak ada masalah , gambaran layar ya bagus bagus jadi saya ingin beri bintang tapi net tv gangguan ku kurang bintang	positive
tolong dong sudah top up ke premium kenapa pas menonton macet semuanya , gambarnya macet yang lancar cuman suaranya .	neutral
dengan adanya vision enggak takut ketinggalan lagi menonton acara tv favorit .	positive
aplikasi now ini sangat bagus , bisa membantu saya selagi ada di luar kota untuk melihat berita dan info terbaru .. di chanel tv	positive
kok sekarang zee bioskopnya sudah ngkda di mnc vision , sayang kalau ada , soalny saya dowload ini buat menonton kalau pas lagi keluar kota khusus buat menonton film india	negative
aplikasi nya bagus , sangat memudahkan pengguna nya . genre film lengkap dari tv nasional ada juga film luar negeri .	positive
makasii vision , terbantu banget kalo mau lihat film apa saja di sini , bagus aplikasi nya , harus dicobaa , praktis dan hemat data juga	positive
maff tolong diperbaiki lagi masih ngekek jaringan tv onlinenya pas masuk ngelek normal ngelek lagi mohon di perbaiki lagi terima kasih	positive
pada waktu streaming siaran di perbaiki lagi supaya tidak muter terus	positive
ber langganan niat nya mau menonton thomas dan uber cup eh pas final thomas cup aplikasinya error enggak bisa menonton kualitas gambar nya juga kurang banget	negative
ini kenapa ya kok saya tiap mau buka aplikasi selang berapa detik langsung keluar aplikasi terus , itu kenapa ya ? tapi di hp saya lagi malah kga aman saja	positive
pokoknya mnc now aplikasi yang bagus banget deh dapat menambah wawasan juga tambah ointer begitu bisa juga lihat video video pokoknya paling jos lah	positive
aku suka dengan aplikasi ini , kayak tv tapi aku bisa bawa kemana , jadi kemana aku membawa tv seru deh pokok nya dan aku harap bisa mendapatkan hadiah dari aplikasi ini	neutral
lama enggak streaming tv , eh dhilalah sctv dan indosiar sudah hilang dari vision . ah sayang sekali .	positive
aplikasi mudah simple sangat bagus dan cukup memuas kan	positive
aplikasinya bagus , keren , tampilannya juga enggak bikin ribet dan streaming juga lancar	positive
saya sangat puas dengan adanya aplikasi vision , memudahkan kita saat menonton sinetron kesukaan dimanapun kita berada , cara penggunaannya pun mudah dan tidak ribet	positive
mau menonton aisyah putri the series jilbab ini love saja susahnya meminta ampun deh , tolong dong di perbaiki lagi , kalo bisa pindahkan ke aplikasi lain saja biar enggak ribet begini	negative
sudah bayar mahal tapi eg bisa kebuka eg bisa menonton tolong bantuan nya dong	negative
aplikasi enggak guna , saya download aplikasi ini enggak bisa masuk sudah bagai cara sudah pakai akun fb sudah pakai akun goole sudah sama email masih saja enggak bisa masuk tolong lah mnc now aplikasi ya di memperbaiki biyar para pengguna aplikasi ini enggak kecewa .	negative
setelah update kok streamingnya jadi patah , tolong diperbaiki	negative
susah chenel mau menonton bola tidak bisa percuma bayar tiap bulan mahal mahal tapi tidak ada checel buang duit saja siaran ulangan meluluk	negative
siaran tidak lengkap aku mau hapus saja	negative
semoga saya bisa beruntung dapat handphone.pokok ya aplikasi nya bagus.top markotop	positive
saya sangat bangga sekali dengan vision plus ini , semua film nya sangat menarik bagi saya dan tentunya semua pengguna yang menggunakan aplikasi ini , permintaan saya tolong ditingkatkan lagi dan pertahankan semua itu sekian terima kasih	positive
aplikasi yang sangat bagus sekali , tambahkan dong chanel ilmu pengetahuan seperti discovery chanel , national geografi , animal planet dll .	positive
tolong di update aplikasinya menjadi lebih bagus lagi	negative
wah ini bagus banget , , ? tapi aku lebih suka kalau aplikasi ini offline , , buat menonton tv di handphone	positive
terimakasih pihak vision aplikasi ini bagus banget teruskan yang terbaik	neutral
bagus banget aplikasi nya jadi simple enggak perlu menonton tv hehehe	positive
aplikasi bodong , sudah di bayar tetap enggak premium . ajg	negative
aplikasi nya stres , tidak waras , . lagi menonton tiba tiba gambar film nya tiba tiba hilang sendiri dan hanya meninggalkan suara tanpa video saat menonton , sudah seperti mendengar radio saja , untuk yang bun download mending enggak usah download deh dari pada nyesal mending download aplikasi lain yang serupa saja deh , bikin kesal ! , semoga yang punya aplikasi ini cepatan tobat deh , developer aplikasi cacat atau belum sempurna kok unggah ke playstore sih , aplikasi sampah	negative
gue snang pakai aplikasi ini tapi sayangnya lambat loading nya lama . tolong di perbaiki trimakasih sebelumnya .	positive
kayak enggak niat buat aplikasi , lebih banyak eror dari pada yang bisa keputer terutama siaran ulang rcti . itupun banyak dipotong videonya	negative
aku kasih bintang karena kecewa enggak bisa menonton lida . sia pasang mncvisioin kalau hak siarnya enggak dapat untuk menonton lida dangdut indosiar .	positive
sudah langganan malah enggak bisa diputer videonya , bagaimana dong susah play videonya , saya kira kalian bisa lebih baik , atau ini memang coba bikin aplikasi ini bintang satu sebetulnya masih ingin dikurangi lagi secara , masih ingin nikmati kontennya bersabar saja lah , kadang video sejam bis jadi dua jam , eror . ya , semoga selalu melakukan perbaikan , bisa puas para pelanggan	negative
aplikasi selalu tertutup pada saat mau buka film atau channel , , sudah hubungi customer service dibilangnya hp vivo enggak support . aplikasi kok pilih hp	negative
aplikasi ini sangat boros kuota saat saya menonton rtv sejam , saya cek kuota dari gb jadi gb.jadi gua uninstal deh	negative
selalu forceclose .. jadi tidak bisa lama terbuka .. sudah berapa kali hapus .. install lagi .. tapi tetap saja forceclose .. tolong perbaiki	negative
masih jadi andalan no .ok.buat tv nya oh itu buat net .tivi di adakan terima kasih .	positive
